idade,deixou_a_empresa,viagem_trabalho,salario_diario,departamento,distancia_casa,nivel_educacional,nivel_educacional_nome,area_formacao,numero_funcionario,satisfacao_ambiente,satisfacao_ambiente_nome,genero,salario_hora,envolvimento_trabalho,envolvimento_trabalho_nome,nivel_cargo,cargo,satisfacao_trabalho,satisfacao_trabalho_nome,estado_civil,salario_mensal,taxa_mensal,num_empresas_anteriores,faz_hora_extra,aumento_salarial_pct,avaliacao_desempenho,avaliacao_desempenho_nome,satisfacao_relacionamentos,satisfacao_relacionamentos_nome,nivel_acoes,anos_experiencia_total,treinamentos_ultimo_ano,equilibrio_vida_trabalho,equilibrio_vida_trabalho_nome,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_com_gerente_atual
30,Não,Viaja Raramente,305,Pesquisa e Desenvolvimento,16,3,bacharelado,Ciências Biológicas,1763,3,alta,Masculino,58,4,muito_alto,2,Representante de Saúde,3,alta,Casado(a),5294,9128,3,Não,16,3,excelente,3,alta,1,10,3,3,melhor,7,0,1,7
32,Não,Não Viaja,953,Pesquisa e Desenvolvimento,5,4,mestrado,Técnico,1764,2,media,Masculino,65,3,alto,1,Cientista Pesquisador,2,media,Solteiro(a),2718,17674,2,Não,14,3,excelente,2,media,0,12,3,3,melhor,7,7,0,7
38,Não,Viaja Raramente,833,Pesquisa e Desenvolvimento,18,3,bacharelado,Medicina,1766,2,media,Masculino,60,1,baixo,2,Representante de Saúde,4,muito_alta,Casado(a),5811,24539,3,Sim,16,3,excelente,3,alta,1,15,2,3,melhor,1,0,1,0
43,Sim,Viaja Frequentemente,807,Pesquisa e Desenvolvimento,17,3,bacharelado,Técnico,1767,3,alta,Masculino,38,2,medio,1,Cientista Pesquisador,3,alta,Casado(a),2437,15587,9,Sim,16,3,excelente,4,muito_alta,1,6,4,3,melhor,1,0,0,0
42,Não,Viaja Raramente,855,Pesquisa e Desenvolvimento,12,3,bacharelado,Medicina,1768,2,media,Masculino,57,3,alto,1,Técnico de Laboratório,2,media,Divorciado(a),2766,8952,8,Não,22,4,excepcional,2,media,3,7,6,2,bom,5,3,0,4
55,Não,Viaja Raramente,478,Pesquisa e Desenvolvimento,2,3,bacharelado,Medicina,1770,3,alta,Masculino,60,2,medio,5,Diretor de Pesquisa,1,baixa,Casado(a),19038,19805,8,Não,12,3,excelente,2,media,3,34,2,3,melhor,1,0,0,0
33,Não,Não Viaja,775,Pesquisa e Desenvolvimento,4,3,bacharelado,Técnico,1771,4,muito_alta,Masculino,90,3,alto,2,Cientista Pesquisador,2,media,Divorciado(a),3055,6194,5,Não,15,3,excelente,4,muito_alta,2,11,2,2,bom,9,8,1,7
41,Não,Viaja Raramente,548,Pesquisa e Desenvolvimento,9,4,mestrado,Ciências Biológicas,1772,3,alta,Masculino,94,3,alto,1,Técnico de Laboratório,1,baixa,Divorciado(a),2289,20520,1,Não,20,4,excepcional,2,media,2,5,2,3,melhor,5,3,0,4
34,Não,Não Viaja,1375,Vendas,10,3,bacharelado,Ciências Biológicas,1774,4,muito_alta,Masculino,87,3,alto,2,Executivo de Vendas,3,alta,Divorciado(a),4001,12313,1,Sim,14,3,excelente,3,alta,1,15,3,3,melhor,15,14,0,7
53,Não,Não Viaja,661,Pesquisa e Desenvolvimento,1,4,mestrado,Medicina,1775,1,baixa,Feminino,60,2,medio,4,Diretor de Produção,3,alta,Casado(a),12965,22308,4,Sim,20,4,excepcional,4,muito_alta,3,27,2,2,bom,3,2,0,2
43,Não,Viaja Raramente,244,Recursos Humanos,2,3,bacharelado,Ciências Biológicas,1778,2,media,Masculino,97,3,alto,1,Recursos Humanos,4,muito_alta,Solteiro(a),3539,5033,0,Não,13,3,excelente,2,media,0,10,5,3,melhor,9,7,1,8
34,Não,Viaja Raramente,511,Vendas,3,2,faculdade,Ciências Biológicas,1779,4,muito_alta,Feminino,32,1,baixo,2,Executivo de Vendas,4,muito_alta,Solteiro(a),6029,25353,5,Não,12,3,excelente,1,baixa,0,6,3,3,melhor,2,2,2,2
21,Sim,Viaja Raramente,337,Vendas,7,1,abaixo_faculdade,Marketing,1780,2,media,Masculino,31,3,alto,1,Representante de Vendas,2,media,Solteiro(a),2679,4567,1,Não,13,3,excelente,2,media,0,1,3,3,melhor,1,0,1,0
38,Não,Viaja Raramente,1153,Pesquisa e Desenvolvimento,6,2,faculdade,Outro,1782,4,muito_alta,Feminino,40,2,medio,1,Técnico de Laboratório,3,alta,Casado(a),3702,16376,1,Não,11,3,excelente,2,media,1,5,3,3,melhor,5,4,0,4
22,Sim,Viaja Raramente,1294,Pesquisa e Desenvolvimento,8,1,abaixo_faculdade,Medicina,1783,3,alta,Feminino,79,3,alto,1,Técnico de Laboratório,1,baixa,Casado(a),2398,15999,1,Sim,17,3,excelente,3,alta,0,1,6,3,melhor,1,0,0,0
31,Não,Viaja Raramente,196,Vendas,29,4,mestrado,Marketing,1784,1,baixa,Feminino,91,2,medio,2,Executivo de Vendas,4,muito_alta,Casado(a),5468,13402,1,Não,14,3,excelente,1,baixa,2,13,3,3,melhor,12,7,5,7
51,Não,Viaja Raramente,942,Pesquisa e Desenvolvimento,3,3,bacharelado,Técnico,1786,1,baixa,Feminino,53,3,alto,3,Gerente,3,alta,Casado(a),13116,22984,2,Não,11,3,excelente,4,muito_alta,0,15,2,3,melhor,2,2,2,2
37,Não,Viaja Raramente,589,Vendas,9,2,faculdade,Marketing,1787,2,media,Masculino,46,2,medio,2,Executivo de Vendas,2,media,Casado(a),4189,8800,1,Não,14,3,excelente,1,baixa,2,5,2,3,melhor,5,2,0,3
46,Não,Viaja Raramente,734,Pesquisa e Desenvolvimento,2,4,mestrado,Medicina,1789,3,alta,Masculino,46,3,alto,5,Diretor de Pesquisa,4,muito_alta,Divorciado(a),19328,14218,7,Sim,17,3,excelente,3,alta,1,24,3,3,melhor,2,1,2,2
36,Não,Viaja Raramente,1383,Pesquisa e Desenvolvimento,10,3,bacharelado,Ciências Biológicas,1790,4,muito_alta,Masculino,90,3,alto,3,Representante de Saúde,1,baixa,Casado(a),8321,25949,7,Sim,13,3,excelente,4,muito_alta,1,15,1,3,melhor,12,8,5,7
44,Sim,Viaja Frequentemente,429,Pesquisa e Desenvolvimento,1,2,faculdade,Medicina,1792,3,alta,Masculino,99,3,alto,1,Cientista Pesquisador,2,media,Divorciado(a),2342,11092,1,Sim,12,3,excelente,3,alta,3,6,2,2,bom,5,3,2,3
37,Não,Viaja Raramente,1239,Recursos Humanos,8,2,faculdade,Outro,1794,3,alta,Masculino,89,3,alto,2,Recursos Humanos,2,media,Divorciado(a),4071,12832,2,Não,13,3,excelente,3,alta,0,19,4,2,bom,10,0,4,7
35,Sim,Viaja Raramente,303,Vendas,27,3,bacharelado,Ciências Biológicas,1797,3,alta,Masculino,84,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),5813,13492,1,Sim,18,3,excelente,4,muito_alta,0,10,2,3,melhor,10,7,7,7
33,Não,Viaja Raramente,867,Pesquisa e Desenvolvimento,8,4,mestrado,Ciências Biológicas,1798,4,muito_alta,Masculino,90,4,muito_alto,1,Cientista Pesquisador,1,baixa,Casado(a),3143,6076,6,Não,19,3,excelente,2,media,1,14,1,3,melhor,10,8,7,6
28,Não,Viaja Raramente,1181,Pesquisa e Desenvolvimento,1,3,bacharelado,Ciências Biológicas,1799,3,alta,Masculino,82,3,alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),2044,5531,1,Não,11,3,excelente,3,alta,1,5,6,4,excelente,5,3,0,3
39,Não,Viaja Raramente,1253,Pesquisa e Desenvolvimento,10,1,abaixo_faculdade,Medicina,1800,3,alta,Masculino,65,3,alto,3,Diretor de Pesquisa,3,alta,Solteiro(a),13464,7914,7,Não,21,4,excepcional,3,alta,0,9,3,3,melhor,4,3,2,2
46,Não,Não Viaja,849,Vendas,26,2,faculdade,Ciências Biológicas,1801,2,media,Masculino,98,2,medio,2,Executivo de Vendas,2,media,Solteiro(a),7991,25166,8,Não,15,3,excelente,3,alta,0,6,3,3,melhor,2,2,2,2
40,Não,Viaja Raramente,616,Pesquisa e Desenvolvimento,2,2,faculdade,Ciências Biológicas,1802,3,alta,Feminino,99,3,alto,1,Técnico de Laboratório,1,baixa,Casado(a),3377,25605,4,Não,17,3,excelente,4,muito_alta,1,7,5,2,bom,4,3,0,2
42,Não,Viaja Raramente,1128,Pesquisa e Desenvolvimento,13,3,bacharelado,Medicina,1803,2,media,Masculino,95,4,muito_alto,2,Representante de Saúde,1,baixa,Casado(a),5538,5696,5,Não,18,3,excelente,3,alta,2,10,2,2,bom,0,0,0,0
35,Não,Não Viaja,1180,Pesquisa e Desenvolvimento,2,2,faculdade,Medicina,1804,2,media,Masculino,90,3,alto,2,Diretor de Produção,4,muito_alta,Divorciado(a),5762,24442,2,Não,14,3,excelente,3,alta,1,15,6,3,melhor,7,7,1,7
38,Não,Não Viaja,1336,Recursos Humanos,2,3,bacharelado,Recursos Humanos,1805,1,baixa,Masculino,100,3,alto,1,Recursos Humanos,2,media,Divorciado(a),2592,7129,5,Não,13,3,excelente,4,muito_alta,3,13,3,3,melhor,11,10,3,8
34,Sim,Viaja Frequentemente,234,Pesquisa e Desenvolvimento,9,4,mestrado,Ciências Biológicas,1807,4,muito_alta,Masculino,93,3,alto,2,Técnico de Laboratório,1,baixa,Casado(a),5346,6208,4,Não,17,3,excelente,3,alta,1,11,3,2,bom,7,1,0,7
37,Sim,Viaja Raramente,370,Pesquisa e Desenvolvimento,10,4,mestrado,Medicina,1809,4,muito_alta,Masculino,58,3,alto,2,Diretor de Produção,1,baixa,Solteiro(a),4213,4992,1,Não,15,3,excelente,2,media,0,10,4,1,ruim,10,3,0,8
39,Não,Viaja Frequentemente,766,Vendas,20,3,bacharelado,Ciências Biológicas,1812,3,alta,Masculino,83,3,alto,2,Executivo de Vendas,4,muito_alta,Divorciado(a),4127,19188,2,Não,18,3,excelente,4,muito_alta,1,7,6,3,melhor,2,1,2,2
43,Não,Não Viaja,343,Pesquisa e Desenvolvimento,9,3,bacharelado,Ciências Biológicas,1813,1,baixa,Masculino,52,3,alto,1,Cientista Pesquisador,3,alta,Solteiro(a),2438,24978,4,Não,13,3,excelente,3,alta,0,7,2,2,bom,3,2,1,2
41,Não,Viaja Raramente,447,Pesquisa e Desenvolvimento,5,3,bacharelado,Ciências Biológicas,1814,2,media,Masculino,85,4,muito_alto,2,Representante de Saúde,2,media,Solteiro(a),6870,15530,3,Não,12,3,excelente,1,baixa,0,11,3,1,ruim,3,2,1,2
41,Não,Viaja Raramente,796,Vendas,4,1,abaixo_faculdade,Marketing,1815,3,alta,Feminino,81,3,alto,3,Executivo de Vendas,3,alta,Divorciado(a),10447,26458,0,Sim,13,3,excelente,4,muito_alta,1,23,3,4,excelente,22,14,13,5
30,Não,Viaja Raramente,1092,Pesquisa e Desenvolvimento,10,3,bacharelado,Medicina,1816,1,baixa,Feminino,64,3,alto,3,Diretor de Produção,3,alta,Solteiro(a),9667,2739,9,Não,14,3,excelente,2,media,0,9,3,3,melhor,7,7,0,2
26,Sim,Viaja Raramente,920,Recursos Humanos,20,2,faculdade,Medicina,1818,4,muito_alta,Feminino,69,3,alto,1,Recursos Humanos,2,media,Casado(a),2148,6889,0,Sim,11,3,excelente,3,alta,0,6,3,3,melhor,5,1,1,4
46,Sim,Viaja Raramente,261,Pesquisa e Desenvolvimento,21,2,faculdade,Medicina,1821,4,muito_alta,Feminino,66,3,alto,2,Representante de Saúde,2,media,Casado(a),8926,10842,4,Não,22,4,excepcional,4,muito_alta,1,13,2,4,excelente,9,7,3,7
40,Não,Viaja Raramente,1194,Pesquisa e Desenvolvimento,1,3,bacharelado,Ciências Biológicas,1822,3,alta,Feminino,52,3,alto,2,Representante de Saúde,4,muito_alta,Divorciado(a),6513,9060,4,Não,17,3,excelente,4,muito_alta,1,12,3,3,melhor,5,3,0,3
34,Não,Viaja Raramente,810,Vendas,8,2,faculdade,Técnico,1823,2,media,Masculino,92,4,muito_alto,2,Executivo de Vendas,3,alta,Casado(a),6799,22128,1,Não,21,4,excepcional,3,alta,2,10,5,3,melhor,10,8,4,8
58,Não,Não Viaja,350,Vendas,2,3,bacharelado,Medicina,1824,2,media,Masculino,52,3,alto,4,Gerente,2,media,Divorciado(a),16291,22577,4,Não,22,4,excepcional,4,muito_alta,1,37,0,2,bom,16,9,14,14
35,Não,Viaja Raramente,185,Pesquisa e Desenvolvimento,23,4,mestrado,Medicina,1826,2,media,Masculino,91,1,baixo,1,Técnico de Laboratório,3,alta,Casado(a),2705,9696,0,Não,16,3,excelente,2,media,1,6,2,4,excelente,5,4,0,3
47,Não,Viaja Raramente,1001,Pesquisa e Desenvolvimento,4,3,bacharelado,Ciências Biológicas,1827,3,alta,Feminino,92,2,medio,3,Diretor de Produção,2,media,Divorciado(a),10333,19271,8,Sim,12,3,excelente,3,alta,1,28,4,3,melhor,22,11,14,10
40,Não,Viaja Raramente,750,Pesquisa e Desenvolvimento,12,3,bacharelado,Ciências Biológicas,1829,2,media,Feminino,47,3,alto,2,Representante de Saúde,1,baixa,Divorciado(a),4448,10748,2,Não,12,3,excelente,2,media,1,15,3,3,melhor,7,4,7,7
54,Não,Viaja Raramente,431,Pesquisa e Desenvolvimento,7,4,mestrado,Medicina,1830,4,muito_alta,Feminino,68,3,alto,2,Cientista Pesquisador,4,muito_alta,Casado(a),6854,15696,4,Não,15,3,excelente,2,media,1,14,2,2,bom,7,1,1,7
31,Não,Viaja Frequentemente,1125,Vendas,7,4,mestrado,Marketing,1833,1,baixa,Feminino,68,3,alto,3,Executivo de Vendas,1,baixa,Casado(a),9637,8277,2,Não,14,3,excelente,4,muito_alta,2,9,3,3,melhor,3,2,2,2
28,Não,Viaja Raramente,1217,Pesquisa e Desenvolvimento,1,3,bacharelado,Medicina,1834,3,alta,Feminino,67,3,alto,1,Cientista Pesquisador,1,baixa,Casado(a),3591,12719,1,Não,25,4,excepcional,3,alta,1,3,3,3,melhor,3,2,1,2
38,Não,Viaja Raramente,723,Vendas,2,4,mestrado,Marketing,1835,2,media,Feminino,77,1,baixo,2,Representante de Vendas,4,muito_alta,Casado(a),5405,4244,2,Sim,20,4,excepcional,1,baixa,2,20,4,2,bom,4,2,0,3
26,Não,Viaja Raramente,572,Vendas,10,3,bacharelado,Medicina,1836,3,alta,Masculino,46,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),4684,9125,1,Não,13,3,excelente,1,baixa,0,5,4,3,melhor,5,3,1,2
58,Não,Viaja Frequentemente,1216,Pesquisa e Desenvolvimento,15,4,mestrado,Ciências Biológicas,1837,1,baixa,Masculino,87,3,alto,4,Diretor de Pesquisa,3,alta,Casado(a),15787,21624,2,Sim,14,3,excelente,2,media,0,23,3,3,melhor,2,2,2,2
18,Não,Não Viaja,1431,Pesquisa e Desenvolvimento,14,3,bacharelado,Medicina,1839,2,media,Feminino,33,3,alto,1,Cientista Pesquisador,3,alta,Solteiro(a),1514,8018,1,Não,16,3,excelente,3,alta,0,0,4,1,ruim,0,0,0,0
31,Sim,Viaja Raramente,359,Recursos Humanos,18,5,doutorado,Recursos Humanos,1842,4,muito_alta,Masculino,89,4,muito_alto,1,Recursos Humanos,1,baixa,Casado(a),2956,21495,0,Não,17,3,excelente,3,alta,0,2,4,3,melhor,1,0,0,0
29,Sim,Viaja Raramente,350,Recursos Humanos,13,3,bacharelado,Recursos Humanos,1844,1,baixa,Masculino,56,2,medio,1,Recursos Humanos,1,baixa,Divorciado(a),2335,3157,4,Sim,15,3,excelente,4,muito_alta,3,4,3,3,melhor,2,2,2,0
45,Não,Não Viaja,589,Vendas,2,4,mestrado,Ciências Biológicas,1845,3,alta,Feminino,67,3,alto,2,Executivo de Vendas,3,alta,Casado(a),5154,19665,4,Não,22,4,excepcional,2,media,2,10,3,4,excelente,8,7,5,7
36,Não,Viaja Raramente,430,Pesquisa e Desenvolvimento,2,4,mestrado,Outro,1847,4,muito_alta,Feminino,73,3,alto,2,Cientista Pesquisador,2,media,Casado(a),6962,19573,4,Sim,22,4,excepcional,4,muito_alta,1,15,2,3,melhor,1,0,0,0
43,Não,Viaja Frequentemente,1422,Vendas,2,4,mestrado,Ciências Biológicas,1849,1,baixa,Masculino,92,3,alto,2,Executivo de Vendas,4,muito_alta,Casado(a),5675,19246,1,Não,20,4,excepcional,3,alta,1,7,5,3,melhor,7,7,7,7
27,Não,Viaja Frequentemente,1297,Pesquisa e Desenvolvimento,5,2,faculdade,Ciências Biológicas,1850,4,muito_alta,Feminino,53,3,alto,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2379,19826,0,Sim,14,3,excelente,3,alta,0,6,3,2,bom,5,4,0,2
29,Não,Viaja Frequentemente,574,Pesquisa e Desenvolvimento,20,1,abaixo_faculdade,Medicina,1852,4,muito_alta,Masculino,40,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),3812,7003,1,Não,13,3,excelente,2,media,0,11,3,4,excelente,11,8,3,10
32,Não,Viaja Frequentemente,1318,Vendas,10,4,mestrado,Marketing,1853,4,muito_alta,Masculino,79,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),4648,26075,8,Não,13,3,excelente,3,alta,0,4,2,4,excelente,0,0,0,0
42,Não,Não Viaja,355,Pesquisa e Desenvolvimento,10,4,mestrado,Técnico,1854,3,alta,Masculino,38,3,alto,1,Cientista Pesquisador,3,alta,Casado(a),2936,6161,3,Não,22,4,excepcional,2,media,2,10,1,2,bom,6,3,3,3
47,Não,Viaja Raramente,207,Pesquisa e Desenvolvimento,9,4,mestrado,Ciências Biológicas,1856,2,media,Feminino,64,3,alto,1,Técnico de Laboratório,3,alta,Solteiro(a),2105,5411,4,Não,12,3,excelente,3,alta,0,7,2,3,melhor,2,2,2,0
46,Não,Viaja Raramente,706,Pesquisa e Desenvolvimento,2,2,faculdade,Ciências Biológicas,1857,4,muito_alta,Masculino,82,3,alto,3,Diretor de Produção,4,muito_alta,Divorciado(a),8578,19989,3,Não,14,3,excelente,3,alta,1,12,4,2,bom,9,8,4,7
28,Não,Não Viaja,280,Recursos Humanos,1,2,faculdade,Ciências Biológicas,1858,3,alta,Masculino,43,3,alto,1,Recursos Humanos,4,muito_alta,Divorciado(a),2706,10494,1,Não,15,3,excelente,2,media,1,3,2,3,melhor,3,2,2,2
29,Não,Viaja Raramente,726,Pesquisa e Desenvolvimento,29,1,abaixo_faculdade,Ciências Biológicas,1859,4,muito_alta,Masculino,93,1,baixo,2,Representante de Saúde,3,alta,Divorciado(a),6384,21143,8,Não,17,3,excelente,4,muito_alta,2,11,3,3,melhor,7,0,1,6
42,Não,Viaja Raramente,1142,Pesquisa e Desenvolvimento,8,3,bacharelado,Ciências Biológicas,1860,4,muito_alta,Masculino,81,3,alto,1,Técnico de Laboratório,3,alta,Solteiro(a),3968,13624,4,Não,13,3,excelente,4,muito_alta,0,8,3,3,melhor,0,0,0,0
32,Sim,Viaja Raramente,414,Vendas,2,4,mestrado,Marketing,1862,3,alta,Masculino,82,2,medio,2,Executivo de Vendas,2,media,Solteiro(a),9907,26186,7,Sim,12,3,excelente,3,alta,0,7,3,2,bom,2,2,2,2
46,Não,Viaja Raramente,1319,Vendas,3,3,bacharelado,Técnico,1863,1,baixa,Feminino,45,4,muito_alto,4,Executivo de Vendas,1,baixa,Divorciado(a),13225,7739,2,Não,12,3,excelente,4,muito_alta,1,25,5,3,melhor,19,17,2,8
27,Não,Viaja Raramente,728,Vendas,23,1,abaixo_faculdade,Medicina,1864,2,media,Feminino,36,2,medio,2,Representante de Vendas,3,alta,Casado(a),3540,7018,1,Não,21,4,excepcional,4,muito_alta,1,9,5,3,melhor,9,8,5,8
29,Não,Viaja Raramente,352,Recursos Humanos,6,1,abaixo_faculdade,Medicina,1865,4,muito_alta,Masculino,87,2,medio,1,Recursos Humanos,2,media,Casado(a),2804,15434,1,Não,11,3,excelente,4,muito_alta,0,1,3,3,melhor,1,0,0,0
43,Não,Viaja Raramente,823,Pesquisa e Desenvolvimento,6,3,bacharelado,Medicina,1866,1,baixa,Feminino,81,2,medio,5,Gerente,3,alta,Casado(a),19392,22539,7,Não,13,3,excelente,4,muito_alta,0,21,2,3,melhor,16,12,6,14
48,Não,Viaja Raramente,1224,Pesquisa e Desenvolvimento,10,3,bacharelado,Ciências Biológicas,1867,4,muito_alta,Masculino,91,2,medio,5,Diretor de Pesquisa,2,media,Casado(a),19665,13583,4,Não,12,3,excelente,4,muito_alta,0,29,3,3,melhor,22,10,12,9
29,Sim,Viaja Frequentemente,459,Pesquisa e Desenvolvimento,24,2,faculdade,Ciências Biológicas,1868,4,muito_alta,Masculino,73,2,medio,1,Cientista Pesquisador,4,muito_alta,Solteiro(a),2439,14753,1,Sim,24,4,excepcional,2,media,0,1,3,2,bom,1,0,1,0
46,Sim,Viaja Raramente,1254,Vendas,10,3,bacharelado,Ciências Biológicas,1869,3,alta,Feminino,64,3,alto,3,Executivo de Vendas,2,media,Casado(a),7314,14011,5,Não,21,4,excepcional,3,alta,3,14,2,3,melhor,8,7,0,7
27,Não,Viaja Frequentemente,1131,Pesquisa e Desenvolvimento,15,3,bacharelado,Ciências Biológicas,1870,4,muito_alta,Feminino,77,2,medio,1,Cientista Pesquisador,1,baixa,Casado(a),4774,23844,0,Não,19,3,excelente,4,muito_alta,1,8,2,2,bom,7,6,7,3
39,Não,Viaja Raramente,835,Pesquisa e Desenvolvimento,19,4,mestrado,Outro,1871,4,muito_alta,Masculino,41,3,alto,2,Cientista Pesquisador,4,muito_alta,Divorciado(a),3902,5141,8,Não,14,3,excelente,2,media,3,7,2,3,melhor,2,2,2,2
55,Não,Viaja Raramente,836,Pesquisa e Desenvolvimento,2,4,mestrado,Técnico,1873,2,media,Masculino,98,2,medio,1,Cientista Pesquisador,4,muito_alta,Casado(a),2662,7975,8,Não,20,4,excepcional,2,media,1,19,2,4,excelente,5,2,0,4
28,Não,Viaja Raramente,1172,Vendas,3,3,bacharelado,Medicina,1875,2,media,Feminino,78,3,alto,1,Representante de Vendas,2,media,Casado(a),2856,3692,1,Não,19,3,excelente,4,muito_alta,1,1,3,3,melhor,1,0,0,0
30,Sim,Viaja Raramente,945,Vendas,9,3,bacharelado,Medicina,1876,2,media,Masculino,89,3,alto,1,Representante de Vendas,4,muito_alta,Solteiro(a),1081,16019,1,Não,13,3,excelente,3,alta,0,1,3,2,bom,1,0,0,0
22,Sim,Viaja Raramente,391,Pesquisa e Desenvolvimento,7,1,abaixo_faculdade,Ciências Biológicas,1878,4,muito_alta,Masculino,75,3,alto,1,Cientista Pesquisador,2,media,Solteiro(a),2472,26092,1,Sim,23,4,excepcional,1,baixa,0,1,2,3,melhor,1,0,0,0
36,Não,Viaja Raramente,1266,Vendas,10,4,mestrado,Técnico,1880,2,media,Feminino,63,2,medio,2,Executivo de Vendas,3,alta,Casado(a),5673,6060,1,Sim,13,3,excelente,1,baixa,1,10,4,3,melhor,10,9,1,7
31,Não,Viaja Raramente,311,Pesquisa e Desenvolvimento,20,3,bacharelado,Ciências Biológicas,1881,2,media,Masculino,89,3,alto,2,Técnico de Laboratório,3,alta,Divorciado(a),4197,18624,1,Não,11,3,excelente,1,baixa,1,10,2,3,melhor,10,8,0,2
34,Não,Viaja Raramente,1480,Vendas,4,3,bacharelado,Ciências Biológicas,1882,3,alta,Masculino,64,3,alto,3,Executivo de Vendas,4,muito_alta,Casado(a),9713,24444,2,Sim,13,3,excelente,4,muito_alta,3,9,3,3,melhor,5,3,1,0
29,Não,Viaja Raramente,592,Pesquisa e Desenvolvimento,7,3,bacharelado,Ciências Biológicas,1883,4,muito_alta,Masculino,59,3,alto,1,Técnico de Laboratório,1,baixa,Solteiro(a),2062,19384,3,Não,14,3,excelente,2,media,0,11,2,3,melhor,3,2,1,2
37,Não,Viaja Raramente,783,Pesquisa e Desenvolvimento,7,4,mestrado,Medicina,1885,4,muito_alta,Masculino,78,3,alto,2,Cientista Pesquisador,1,baixa,Casado(a),4284,13588,5,Sim,22,4,excepcional,3,alta,1,16,2,3,melhor,5,3,0,4
35,Não,Viaja Raramente,219,Pesquisa e Desenvolvimento,16,2,faculdade,Outro,1886,4,muito_alta,Feminino,44,2,medio,2,Diretor de Produção,2,media,Casado(a),4788,25388,0,Sim,11,3,excelente,4,muito_alta,0,4,2,3,melhor,3,2,0,2
45,Não,Viaja Raramente,556,Pesquisa e Desenvolvimento,25,2,faculdade,Ciências Biológicas,1888,2,media,Feminino,93,2,medio,2,Diretor de Produção,4,muito_alta,Casado(a),5906,23888,0,Não,13,3,excelente,4,muito_alta,2,10,2,2,bom,9,8,3,8
36,Não,Viaja Frequentemente,1213,Recursos Humanos,2,1,abaixo_faculdade,Recursos Humanos,1890,2,media,Masculino,94,2,medio,2,Recursos Humanos,4,muito_alta,Solteiro(a),3886,4223,1,Não,21,4,excepcional,4,muito_alta,0,10,2,2,bom,10,1,0,8
40,Não,Viaja Raramente,1137,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,1892,1,baixa,Masculino,98,3,alto,4,Gerente,1,baixa,Divorciado(a),16823,18991,2,Não,11,3,excelente,1,baixa,1,22,3,3,melhor,19,7,11,16
26,Não,Viaja Raramente,482,Pesquisa e Desenvolvimento,1,2,faculdade,Ciências Biológicas,1893,2,media,Feminino,90,2,medio,1,Cientista Pesquisador,3,alta,Casado(a),2933,14908,1,Sim,13,3,excelente,3,alta,1,1,3,2,bom,1,0,1,0
27,Não,Viaja Raramente,511,Vendas,2,2,faculdade,Medicina,1898,1,baixa,Feminino,89,4,muito_alto,2,Executivo de Vendas,3,alta,Solteiro(a),6500,26997,0,Não,14,3,excelente,2,media,0,9,5,2,bom,8,7,0,7
48,Não,Viaja Frequentemente,117,Pesquisa e Desenvolvimento,22,3,bacharelado,Medicina,1900,4,muito_alta,Feminino,58,3,alto,4,Gerente,4,muito_alta,Divorciado(a),17174,2437,3,Não,11,3,excelente,2,media,1,24,3,3,melhor,22,17,4,7
44,Não,Viaja Raramente,170,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,1903,2,media,Masculino,78,4,muito_alto,2,Representante de Saúde,1,baixa,Casado(a),5033,9364,2,Não,15,3,excelente,4,muito_alta,1,10,5,3,melhor,2,0,2,2
34,Sim,Não Viaja,967,Pesquisa e Desenvolvimento,16,4,mestrado,Técnico,1905,4,muito_alta,Masculino,85,1,baixo,1,Cientista Pesquisador,1,baixa,Casado(a),2307,14460,1,Sim,23,4,excepcional,2,media,1,5,2,3,melhor,5,2,3,0
56,Sim,Viaja Raramente,1162,Pesquisa e Desenvolvimento,24,2,faculdade,Ciências Biológicas,1907,1,baixa,Masculino,97,3,alto,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2587,10261,1,Não,16,3,excelente,4,muito_alta,0,5,3,3,melhor,4,2,1,0
36,Não,Viaja Raramente,335,Vendas,17,2,faculdade,Marketing,1908,3,alta,Masculino,33,2,medio,2,Executivo de Vendas,2,media,Casado(a),5507,16822,2,Não,16,3,excelente,3,alta,2,12,1,1,ruim,4,2,1,3
41,Não,Viaja Raramente,337,Vendas,8,3,bacharelado,Marketing,1909,3,alta,Feminino,54,3,alto,2,Executivo de Vendas,2,media,Casado(a),4393,26841,5,Não,21,4,excepcional,3,alta,1,14,3,3,melhor,5,4,1,4
42,Não,Viaja Raramente,1396,Pesquisa e Desenvolvimento,6,3,bacharelado,Medicina,1911,3,alta,Masculino,83,3,alto,3,Diretor de Pesquisa,1,baixa,Casado(a),13348,14842,9,Não,13,3,excelente,2,media,1,18,3,4,excelente,13,7,5,7
